,primary,am,ur,psych,infreq,freq_no_cst,freq_cst,rm,sex,age,iter_num
0,0.0010415824702717613,3.839885836584569e-05,0.00016286587087005716,0.028797107152970666,0.01192206726426698,0.020525273037263567,0.00026162836377992835,1.646005766082015e-05,female,21,76
0,0.0010415824702717613,3.839885836584569e-05,0.0001612396211048061,0.0285277520500878,0.011883187183159487,0.020225269099335003,0.00026037098985457467,1.6210059107479144e-05,female,27,76
0,0.0010178587914477838,3.752426397790342e-05,0.00015833885365008115,0.02801434107535823,0.011644672300199659,0.019892800601644556,0.00025551368735328694,1.606961945571381e-05,female,32,76
0,0.0009839678216992452,3.62748434237002e-05,0.00015240321753320012,0.026971332651926423,0.011247712242674228,0.019101144783409706,0.00024675719839815566,1.5506234556799453e-05,female,42,76
0,0.00055627724694727,4.691017880704006e-06,6.80490907317412e-05,0.012676324863493514,0.02473532321225208,0.01696685816813972,0.00021624240739669622,3.863751410001861e-06,male,21,77
0,0.00055627724694727,4.691017880704006e-06,6.736493177730837e-05,0.012594890469874984,0.02456071575601093,0.01671829663894014,0.0002155151084908833,3.797025645967797e-06,male,27,77
0,0.0005436071578085579,4.584172571056735e-06,6.623889796039723e-05,0.01236471578735776,0.024146428521342897,0.016444810488018886,0.0002111681520387064,3.7717850978958924e-06,male,32,77
0,0.0005255070304675404,4.431536414417776e-06,6.376641361532104e-05,0.01192665728908766,0.02330907008143594,0.01576539499027126,0.00020395909740628638,3.638675690141795e-06,male,42,77
0,0.0005454478288907911,1.0718771851644305e-05,9.383567321226923e-05,0.011115073710554355,0.013583560759094556,0.01758844878957632,0.000227052245075679,1.4013950801572653e-05,female,21,77
0,0.0005454478288907911,1.0718771851644305e-05,9.297168827412862e-05,0.01107310243875189,0.013543469011466778,0.01733572463591188,0.00022630357342715333,1.3774137717292674e-05,female,27,77
0,0.0005330243967793956,1.0474634965652411e-05,9.12848216539355e-05,0.010844988542533272,0.013267803923188114,0.017053794378351177,0.00022176876086685298,1.3682917439471924e-05,female,32,77
0,0.0005152766366202593,1.0125867985663982e-05,8.790715493970507e-05,0.010468870454099019,0.012815954896903355,0.016381302870620697,0.00021420792964758068,1.3205145254761676e-05,female,42,77
0,0.0013179257237224044,9.817482587229228e-06,0.00030078527595951666,0.020877781021799775,0.01828085879706153,0.015862322982482222,0.00020866448430557343,7.887654802122201e-06,male,21,78
0,0.0013179257237224044,9.817482587229228e-06,0.00029762492373394266,0.02063468499788561,0.01814982433441138,0.01562966396070146,0.00020793966345520346,7.752664047677539e-06,male,27,78
0,0.001287907892704866,9.593873981663268e-06,0.00029266570553892525,0.020326637544275793,0.01784543740937338,0.015373930908372638,0.00020376612575064896,7.702184398939225e-06,male,32,78
0,0.001245025276965525,9.274433116569041e-06,0.00028163062991990324,0.019564123772399657,0.017226286357758244,0.014738380157349528,0.0001968070818031561,7.436464012196586e-06,male,42,78
0,0.0013192515915609658,1.2947196683330953e-05,0.0001674832697842219,0.016611241532772814,0.01029737900363408,0.01611489259642904,0.00022753596592476501,1.7239118356571243e-05,female,21,78
0,0.0013192515915609658,1.2947196683330953e-05,0.0001658902090452525,0.016476568343462488,0.010265605701616201,0.015884459282066266,0.00022648549263110096,1.6946662069616114e-05,female,27,78
0,0.0012892035618182543,1.2652303917224715e-05,0.00016290247614161678,0.016174323911593146,0.010057913773741302,0.015626309589574037,0.00022222103812998234,1.6836794505735056e-05,female,32,78
0,0.0012462778050429514,1.2231028537072948e-05,0.0001568557632699599,0.015584966994422068,0.009715235661741081,0.015011113192417921,0.00021461026779235573,1.6258750336151114e-05,female,42,78
0,0.0006659923107600583,6.175003423501314e-06,5.197108362265526e-05,0.008660663107804075,0.016503475306786457,0.010928531117643117,0.00012792838976914513,9.772936153877664e-07,male,21,79
0,0.0006659923107600583,6.175003423501314e-06,5.149548761842527e-05,0.008610349349199112,0.01640672243972543,0.010773051882702347,0.00012750780664861283,9.622776580291959e-07,male,27,79
0,0.0006508232884976275,6.03435800930009e-06,5.060609289411244e-05,0.008449030900473652,0.01611271805841979,0.010598273150710305,0.0001249272844875641,9.536601408461085e-07,male,32,79
0,0.0006291532566941549,5.833435989012629e-06,4.873712487549982e-05,0.008150723693591619,0.01555742944601957,0.010166556380013592,0.00012066353155233064,9.193857515719215e-07,male,42,79
0,0.0006552910821583876,1.867500603178557e-05,0.00011879735923572718,0.007988648983642769,0.009699489740408853,0.011222878205121736,0.0001197951784012818,1.0075191946414371e-05,female,21,79
0,0.0006552910821583876,1.867500603178557e-05,0.00011777093831675355,0.007955799573211977,0.009672607481773964,0.011066844329766689,0.00011944535872977923,9.922465292730197e-06,female,27,79
0,0.0006403657972068409,1.8249653399825156e-05,0.00011562489293893296,0.007795272528666369,0.009474143243495436,0.01088841760362626,0.00011701074284337358,9.833648639907391e-06,female,32,79
0,0.000619043961561774,1.764200678273886e-05,0.00011138585218456202,0.00752445422784085,0.009151675002136315,0.01046349253759862,0.00011302621390251809,9.48518291565998e-06,female,42,79
0,0.0005630736330338999,1.4068720313014315e-05,9.676945902478207e-05,0.02573897685504511,0.01378425316157691,0.00977808769223532,0.00012175882962123545,8.368374965304047e-06,male,21,80
0,0.0005630736330338999,1.4068720313014315e-05,9.589187250335472e-05,0.025475966313302054,0.01370616941266441,0.009639059043137763,0.0001213763257080827,8.272981457245886e-06,male,27,80
0,0.0005502487455136049,1.374828308245759e-05,9.422255097744819e-05,0.02507715386972172,0.013458109928945264,0.009482678248691433,0.00011890394543169004,8.1728401430583e-06,male,32,80
0,0.0005319274776274694,1.3290515610233696e-05,9.073878393958153e-05,0.0241529050137489,0.012994644800849602,0.009096521756784324,0.00011484784617038012,7.893240206163488e-06,male,42,80
0,0.0005576817909612855,2.190644635269877e-05,0.00012709578556186095,0.022247075112846935,0.008135922110680921,0.009747470626321546,0.00012245561172519865,3.304883061059281e-05,female,21,80
0,0.0005576817909612855,2.190644635269877e-05,0.00012603605872966268,0.022074859613508177,0.008114621401402289,0.009613169101371001,0.00012209159830629606,3.267706136692873e-05,female,27,80
0,0.0005449797111237725,2.140749258544641e-05,0.00012371857869174707,0.021680168558346573,0.007946989722099285,0.009458140504683347,0.0001196088857905449,3.228157417843057e-05,female,32,80
0,0.0005268338827844682,2.0694701489371615e-05,0.00011919932468471276,0.020899025883277862,0.0076766320146874805,0.009090209791967277,0.00011553520711783529,3.118102585141467e-05,female,42,80
0,0.0008981183503751707,5.683555127565859e-06,0.00013581519517936476,0.026432397953412894,0.02456978589414182,0.01577164031881703,0.00017540590859786603,2.0384285454062767e-06,male,21,81
0,0.0008981183503751707,5.683555127565859e-06,0.000134605260403984,0.026155723291446126,0.02443002277874297,0.01555002604555055,0.0001748653900879091,2.0039948757590164e-06,male,27,81
0,0.0008776622925032849,5.55410322118963e-06,0.000132265314145209,0.0257524002218297,0.023988401677099813,0.015297759786136728,0.00017129403843612768,1.9670880801174345e-06,male,32,81
0,0.0008484393526863054,5.369171926366446e-06,0.00012740170452401898,0.024802689584777465,0.023162226214003157,0.014678494450320814,0.00016545201518596887,1.8772868990109706e-06,male,42,81
0,0.0008958162812945722,8.880967224320028e-06,0.00013561108349506053,0.02269236340504809,0.014090900348589789,0.01603047834415203,0.0001800861737537072,2.3087563703165378e-05,female,21,81
0,0.0008958162812945722,8.880967224320028e-06,0.000134500218117203,0.02251278813843762,0.014055008728667032,0.015810977789366635,0.00017955095398237744,2.270518837323611e-05,female,27,81
0,0.0008754126566663879,8.678689228972174e-06,0.00013202015091465528,0.02211384785282019,0.013763751967106108,0.01555595533940047,0.00017589971754459257,2.2302851608481875e-05,female,32,81
0,0.0008462646214832673,8.389720664189527e-06,0.00012720829975728648,0.02131650803601084,0.013295612390606138,0.014952134990674383,0.00016990887852904265,2.1396435773730228e-05,female,42,81
0,0.0007318610387181819,6.764608505495031e-06,8.134796023400446e-05,0.0262311115709259,0.011497802255557188,0.007128684795143695,8.900562411325795e-05,5.718356729710142e-06,male,21,82
0,0.0007318610387181819,6.764608505495031e-06,8.063504433986285e-05,0.02596695169243947,0.011433023813822432,0.0070289577323202216,8.872069245891099e-05,5.636443619126411e-06,male,27,82
0,0.0007151917525868566,6.610533908298288e-06,7.922871542571359e-05,0.02556019539978467,0.011225787566196794,0.006914929787919875,8.691826075996678e-05,5.571281427885334e-06,male,32,82
0,0.0006913784866849635,6.390427340874373e-06,7.632289636307755e-05,0.02462210025010269,0.010839242105776012,0.0066356270252150434,8.395264871630759e-05,5.372302952553817e-06,male,42,82
0,0.0007290973087202547,1.5316776481227606e-05,6.785658859970508e-05,0.022621444966077785,0.006804388339868823,0.00733271451171797,8.977490442731758e-05,2.723806782488141e-05,female,21,82
0,0.0007290973087202547,1.5316776481227606e-05,6.73074434310021e-05,0.02245091780895767,0.006786692279093731,0.007232390476560959,8.95020890710307e-05,2.6851482925648575e-05,female,27,82
0,0.0007124909708860623,1.4967912808661685e-05,6.60648595028415e-05,0.022048372139980447,0.006646385190325961,0.007115733387040439,8.768748741739781e-05,2.6542020248326142e-05,female,32,82
0,0.0006887676311229306,1.4469536133567512e-05,6.366058352055314e-05,0.021256793131415316,0.00642028670533578,0.0068396067271937104,8.470037224997038e-05,2.5608130275764978e-05,female,42,82
0,0.0008790303154361136,1.466696928674985e-05,0.00017015181305342188,0.022802755702157916,0.022149538170141623,0.017125635077434097,0.0002134608295528297,1.762869409564215e-06,male,21,83
0,0.0008790303154361136,1.466696928674985e-05,0.0001683593055146835,0.022522992489322956,0.021989744097544225,0.016869745437914346,0.00021239739525864989,1.7306885957165893e-06,male,27,83
0,0.0008590090175791085,1.4332905994969211e-05,0.00016555283205363304,0.0221984426292815,0.02162187072928064,0.016590714341831764,0.00020842253066545233,1.7212759860062541e-06,male,32,83
0,0.0008304071634976734,1.3855672720996878e-05,0.00015929361394069523,0.02136039068582532,0.020871539981097892,0.015895272497318386,0.00020126304015651578,1.6612645424242464e-06,male,42,83
0,0.0008744422636315954,2.4427201982490454e-05,0.00010408219251364177,0.01759403251042374,0.012642969107260765,0.01799750669355721,0.00020803860548357887,2.4849906498633412e-05,female,21,83
0,0.0008744422636315954,2.4427201982490454e-05,0.00010309551741275137,0.017446306390955724,0.012603174429693926,0.017733301824887825,0.0002070700445781353,2.439929655430731e-05,female,27,83
0,0.0008545254658699213,2.3870834041457592e-05,0.00010121830508209205,0.017128965897287796,0.012348901967726204,0.017441352902737045,0.00020317855332182145,2.4267181775612595e-05,female,32,83
0,0.0008260728976389584,2.3076022697124932e-05,9.744535400621788e-05,0.016501558577689732,0.011928086271500762,0.016745971266843178,0.00019621906383668794,2.3428321991832808e-05,female,42,83
0,0.0004174107074575371,4.717416404113815e-06,0.00011586083783744855,0.018756592207069035,0.029570311654034943,0.017361938703415344,0.0001940608416101427,6.996379381430123e-07,male,21,84
0,0.0004174107074575371,4.717416404113815e-06,0.00011471612949562061,0.018555153190282465,0.029360988456207833,0.01710497553903637,0.00019341057208090132,6.89612571646456e-07,male,27,84
0,0.00040790352214668205,4.609969826579767e-06,0.00011279895484550654,0.018276767065734313,0.02886624935373214,0.016824645425219064,0.00018950729248477075,6.780226244470544e-07,male,32,84
0,0.0003943218288454608,4.456474715816846e-06,0.00010860531924730494,0.017606861358242878,0.027865126821051335,0.01612598766089214,0.00018303799955306718,6.495237363101191e-07,male,42,84
0,0.0004135208401627649,6.785938783101866e-06,6.15436194652592e-05,0.014723211214565156,0.017864493713032597,0.017346704156508377,0.0002209093714368478,5.114645406238593e-06,female,21,84
0,0.0004135208401627649,6.785938783101866e-06,6.103018799143872e-05,0.01462347631830994,0.017807018952142113,0.01709763129999521,0.00021989413813531083,5.042830503603551e-06,female,27,84
0,0.00040410225269701857,6.63137835528718e-06,5.990674712718001e-05,0.014350335888436278,0.017448889547009742,0.016819601560185495,0.00021574955065127802,4.958577762716051e-06,female,32,84
0,0.0003906471277459524,6.410577744123345e-06,5.771671344187543e-05,0.013838502267017085,0.01685414968762554,0.016156504809280665,0.00020836093536593438,4.7615545833587595e-06,female,42,84
0,0.0009398370497675897,2.770281034797888e-05,7.665912844662587e-05,0.016493464903986656,0.03641973136108256,0.02575608799868248,0.00031265394996523975,3.5138589019253255e-05,male,21,85
0,0.0009398370497675897,2.770281034797888e-05,7.59935743056453e-05,0.016352205272999583,0.03621907414867668,0.02539594027903331,0.00031167347888049266,3.457011987111693e-05,male,27,85
0,0.0009184307829073736,2.7071835274977194e-05,7.46555078414633e-05,0.016077003480529317,0.035558496872501406,0.024983952958916904,0.0003053232846184,3.43205594258401e-05,male,32,85
0,0.0008878504016784931,2.617044231354621e-05,7.191248873241986e-05,0.015493530868651635,0.03433464819463656,0.023975055528884664,0.00029490817550935827,3.314691073020739e-05,male,42,85
0,0.0009344351514366732,2.6662604300746853e-05,9.61223764063019e-05,0.014625497238589127,0.023469560183302794,0.02660128054052109,0.0003140642286286752,6.13580371553534e-05,female,21,85
0,0.0009344351514366732,2.6662604300746853e-05,9.534119160677302e-05,0.01453282333660617,0.023404726957520723,0.026237053980511627,0.00031313338675197403,6.037084182954922e-05,female,27,85
0,0.000913151921306337,2.6055321556369755e-05,9.358354854242145e-05,0.014259830407303697,0.022924311140690504,0.025813864069393056,0.00030676337062511446,5.993584475311315e-05,female,32,85
0,0.000882747306834428,2.5187774778688185e-05,9.017751384277236e-05,0.013753024769552685,0.0221440664447547,0.024811888727497882,0.00029631581248219644,5.7894311253500944e-05,female,42,85
0,0.0005013532213609113,2.8807867988448952e-06,0.00020616004251256087,0.028208212571297565,0.01697317289460453,0.008042458647744876,0.00010505768924121122,1.1251890539815177e-05,male,21,86
0,0.0005013532213609113,2.8807867988448952e-06,0.00020415634540988748,0.02788007892270564,0.016847776977027697,0.007922428580348109,0.0001045329289176231,1.103832398441739e-05,male,27,86
0,0.000489934113282192,2.815172348979665e-06,0.00020076410859152594,0.027482555786367786,0.016568535114985794,0.0077914504491756655,0.00010257790480003065,1.0931660291963117e-05,male,32,86
0,0.0004736211017411647,2.7214374206007637e-06,0.00019333983991426946,0.026468059753645516,0.015993122038314815,0.007465093812918192,9.905409610495662e-05,1.0549788045052057e-05,male,42,86
0,0.0004978647396831154,6.145075870430189e-06,0.0005409214631236202,0.02135558244805446,0.009130738733388257,0.00828108647362254,0.00010685136570157635,4.5013325001694716e-05,female,21,86
0,0.0004978647396831154,6.145075870430189e-06,0.0005363535088401696,0.021199973206891903,0.009102478808421972,0.008160257348884453,0.00010633261519638529,4.4163603830564824e-05,female,27,86
0,0.00048652508726083194,6.00511210331627e-06,0.000526442091713821,0.020811467112635082,0.00891839759517307,0.008026198023520335,0.00010435371838842086,4.373780558574185e-05,female,32,86
0,0.00047032558380042685,5.805163864582099e-06,0.0005071136136417326,0.02006488918165602,0.008614534276386462,0.007707021473972343,0.00010077692241991341,4.222474340911237e-05,female,42,86
0,0.0006043646817956527,6.391580262517485e-06,2.7845270065139653e-05,0.03090953873720459,0.015400196748069526,0.009231160325499544,0.00011171541264032037,9.365646284818316e-06,male,21,87
0,0.0006043646817956527,6.391580262517485e-06,2.7577215887140122e-05,0.030555240614788107,0.015292882124993348,0.009096241245141771,0.0001113476062433421,9.245645435940646e-06,male,27,87
0,0.000590599325702693,6.246001970204181e-06,2.7112463835679745e-05,0.030111556261520595,0.015033687110747686,0.008947503086426495,0.00010909460783781587,9.148407448503711e-06,male,32,87
0,0.0005709345312841793,6.038032981185174e-06,2.6108094573720804e-05,0.02899966134844354,0.014512554506005623,0.008578266872265521,0.00010537116082849138,8.83742954654303e-06,male,42,87
0,0.0005973930412286832,1.7688335752332733e-05,0.00011914235965372713,0.023845472366756215,0.008926255328683281,0.009436671056669154,0.00011823924689567174,0.00012205564782107259,female,21,87
0,0.0005973930412286832,1.7688335752332733e-05,0.00011815395409730606,0.023669334858480176,0.008899056297990622,0.009301952677990433,0.0001178548536468825,0.00012050227185967146,female,27,87
0,0.0005837864752137131,1.728545608769175e-05,0.00011597059174208906,0.023234854179659925,0.008718699768010284,0.009150815230667167,0.00011548821755680904,0.00011923669997726848,female,32,87
0,0.000564348523763756,1.67099137096332e-05,0.0001117305289243087,0.022400359911322082,0.008421685491697499,0.008790752321602117,0.00011155141886624103,0.00011519479392598989,female,42,87
0,0.0006566707782387812,9.653225192318783e-06,0.0001936765171976848,0.03440018103215933,0.02151537478165725,0.011474630582887979,0.00014157830578388363,4.351309083486672e-07,male,21,88
0,0.0006566707782387812,9.653225192318783e-06,0.00019183407334955738,0.03399622523133324,0.02136742147360538,0.011307529889833797,0.00014110361540451032,4.298012890161692e-07,male,27,88
0,0.0006417140685391994,9.433357807244275e-06,0.00018860874124629193,0.03351458720766186,0.021003521993503624,0.011122754226730126,0.00013825621183187855,4.235640418228908e-07,male,32,88
0,0.0006203473403969397,9.119261542852126e-06,0.0001816491915800193,0.03227893883916616,0.02027574745010673,0.01066457774539855,0.0001335364664035935,4.0791667950769274e-07,male,42,88
0,0.0006339600536819912,3.2232893086136077e-05,0.00020606463175792657,0.026101073926913625,0.012015142982290578,0.011857362083424167,0.00014900770561289628,7.722174315198738e-06,female,21,88
0,0.0006339600536819912,3.2232893086136077e-05,0.00020434303829155195,0.025906084976724794,0.011980416660534227,0.011688135474007459,0.00014851697055485134,7.628858865991311e-06,female,27,88
0,0.0006195206164506227,3.149873825445618e-05,0.00020057362410766448,0.025435154892941784,0.011735896746997827,0.01149823544383486,0.00014554035247656128,7.518157322954424e-06,female,32,88
0,0.0005988928489772392,3.044994563777063e-05,0.00019323431160309877,0.02452292460970592,0.011336295899120965,0.01104585173939799,0.00014057846277492034,7.247353000100347e-06,female,42,88
0,0.0007562611133750464,1.5227288108912462e-05,5.526856515650541e-05,0.022366148909499818,0.018643632150962965,0.017965557591676617,0.00022878001490544937,1.9983306710934336e-06,male,21,89
0,0.0007562611133750464,1.5227288108912462e-05,5.466211162459405e-05,0.022103177669594014,0.018509515055114834,0.017695836969257635,0.00022760164817009932,1.9868287390718194e-06,male,27,89
0,0.0007390360771701918,1.4880462674761527e-05,5.375002223050752e-05,0.021770195759792485,0.018199523136769518,0.01740257843416641,0.000223376878637332,1.951892396464762e-06,male,32,89
0,0.0007144288825918279,1.438499776883162e-05,5.16937819614869e-05,0.020945600659138235,0.017568014118424412,0.016670886900121577,0.00021569890332775104,1.885686402180402e-06,male,42,89
0,0.0007411043223609778,3.003552300631093e-05,0.00012499794574665334,0.017772635978345105,0.010920168303378398,0.018483104970970613,0.00022618887480499314,3.461022971072762e-05,female,21,89
0,0.0007411043223609778,3.003552300631093e-05,0.00012372122328822255,0.017626588933500588,0.01088519789212812,0.018211910009035177,0.0002250833857746472,3.4415281037806655e-05,female,27,89
0,0.0007242245059080706,2.9351416733932916e-05,0.00012150507020291314,0.017300154914314636,0.010666130175578957,0.017912135218542066,0.00022090121129044875,3.381101210598556e-05,female,32,89
0,0.0007001104824039173,2.837412205910718e-05,0.00011693504403043126,0.016665066371076277,0.01030259562783524,0.017198138625784856,0.00021332885198126778,3.2665796614642605e-05,female,42,89
0,0.000578706996410061,9.461229519067268e-06,0.0001195287434830436,0.010497434761236487,0.01207420347016061,0.006686682451548431,7.417269957393634e-05,1.6989993187917785e-06,male,21,90
0,0.000578706996410061,9.461229519067268e-06,0.00011836695941980502,0.010417703682432736,0.011987842761230048,0.006588427296912235,7.392344828276103e-05,1.6727914222341757e-06,male,27,90
0,0.000565526034452782,9.245735137396538e-06,0.00011638897484586686,0.010237659411102199,0.011786632917309454,0.00648059175185526,7.243221170461251e-05,1.6582447823921331e-06,male,32,90
0,0.0005466960887995262,8.937886020724068e-06,0.00011208071960564642,0.00987263735083287,0.011377721324706453,0.0062124443066710515,6.9959478934244e-05,1.5995813217962214e-06,male,42,90
0,0.0005773696979695286,1.9188938761277982e-05,0.00010463195394899751,0.008920542571154901,0.006331894503681308,0.006973337456753129,7.773670460430368e-05,4.323820050616268e-06,female,21,90
0,0.0005773696979695286,1.9188938761277982e-05,0.00010372858893243324,0.008881206905228027,0.00631367016036563,0.006872924577402592,7.748094596710399e-05,4.258149031727076e-06,female,27,90
0,0.0005642191950873594,1.875188050315777e-05,0.00010181605948106028,0.008701752340373957,0.006184739105557568,0.006760530511565008,7.592781883514737e-05,4.221257558154057e-06,female,32,90
0,0.0005454327623985461,1.8127511562986034e-05,9.806914239842061e-05,0.008397793321106852,0.005974160146404457,0.0064931789693489445,7.333924777276934e-05,4.073264460417913e-06,female,42,90
0,0.0009980478042788455,1.6083747087670094e-05,0.00015625395805880663,0.03394121704436334,0.011896502860839844,0.008546901689205681,0.00010093230910851561,1.8629066603663117e-06,male,21,91
0,0.0009980478042788455,1.6083747087670094e-05,0.00015470677839403456,0.03353506222291772,0.01181644112051164,0.0084224296133424,0.00010061165693756102,1.8361769057841186e-06,male,27,91
0,0.0009753156959384379,1.5717414453352228e-05,0.0001520954281791166,0.03305412814157741,0.011613653851066046,0.00828479785320938,9.856544634644611e-05,1.8033964417061778e-06,male,32,91
0,0.0009428412554521414,1.519408211861242e-05,0.00014641968666398658,0.03182219635366783,0.011211503232176193,0.007943515291987719,9.520272479841755e-05,1.738011838455482e-06,male,42,91
0,0.0010022939239177479,4.193253159609027e-05,0.00017066610100579296,0.026147684134461942,0.006988474937572172,0.008871804489958895,0.00011030905255287898,1.5816998788068953e-05,female,21,91
0,0.0010022939239177479,4.193253159609027e-05,0.00016917263504745786,0.025938512871335397,0.006967865967620225,0.008745007893409954,0.00010995317088679177,1.55924532991167e-05,female,27,91
0,0.0009794651035248273,4.097745224303398e-05,0.0001660697036646485,0.025467863350055853,0.006826025484135878,0.008602896898956991,0.00010774272473140439,1.5314416223188507e-05,female,32,91
0,0.0009468525029635123,3.961305316723928e-05,0.0001599594716711482,0.02454506494847686,0.006593559837857244,0.008264265440083561,0.00010407024416052518,1.477025575927706e-05,female,42,91
0,0.000850311254620596,3.1806358194548695e-05,6.932565744792441e-05,0.016394255854119792,0.017508385213265944,0.01400260997457274,0.00017220258795117854,2.3423659159126263e-06,male,21,92
0,0.000850311254620596,3.1806358194548695e-05,6.862157142898108e-05,0.01623183495422622,0.017388973885701983,0.013798668025383907,0.00017161288042583358,2.2934686415662566e-06,male,27,92
0,0.0008309440785392158,3.108191836582253e-05,6.746786841308456e-05,0.015972913360516018,0.01709195516389018,0.013573179419287179,0.00016816087254618755,2.2517144931168053e-06,male,32,92
0,0.000803276684137244,3.0047004324785154e-05,6.493812470525032e-05,0.015386295489303453,0.016499866090996632,0.013014026261111995,0.0001624188109062778,2.158330663107997e-06,male,42,92
0,0.0008505531913858066,4.3144136149700996e-05,0.00015292791711258062,0.013389758984515034,0.00975791188228914,0.014146213134378388,0.0001764577557051623,9.97768905041601e-06,female,21,92
0,0.0008505531913858066,4.3144136149700996e-05,0.00015149279317148612,0.01330343973077116,0.009730091503795927,0.013945696350685733,0.0001758762599395115,9.771339456996644e-06,female,27,92
0,0.0008311805048141125,4.216146059748438e-05,0.00014875972942962116,0.013048533270116944,0.009531153331991275,0.013719337137398153,0.0001723516250040137,9.595737570721382e-06,female,32,92
0,0.0008035052382831208,4.075763838003207e-05,0.00014324858794358006,0.012582277874793869,0.009206662988086953,0.013180803275333733,0.00016647562415084849,9.221921821116351e-06,female,42,92
0,0.0010195611184271344,1.6567087164758714e-06,0.00017363519827749886,0.022060600043273933,0.029049854980213747,0.01720238123287396,0.00021365273329720043,2.9575744223024543e-06,male,21,93
0,0.0010195611184271344,1.6567087164758714e-06,0.00017188820853440795,0.021815553664616398,0.02883677132290122,0.016947562858022572,0.000212623320932664,2.93470022152084e-06,male,27,93
0,0.0009963390105236962,1.6189745700051626e-06,0.00016903490269292435,0.021489741817107562,0.02835746020976673,0.0166682205595904,0.00020861285781575536,2.8883751186233264e-06,male,32,93
0,0.0009631645706616419,1.565068646475579e-06,0.00016273429801233398,0.02069362417103565,0.027372858152650913,0.015973371006261058,0.00020145116858987896,2.7897862515026236e-06,male,42,93
0,0.0010212798440403618,5.4688957584271235e-06,0.00011267463345217262,0.017226189878099835,0.016015618815657703,0.017763099084342537,0.0002245050916208347,2.1156181616178502e-05,female,21,93
0,0.0010212798440403618,5.4688957584271235e-06,0.00011168611139775734,0.017103258479557668,0.015965524563637937,0.017505621904440036,0.00022342162586301692,2.0996091815852464e-05,female,27,93
0,0.0009980185894580976,5.344333056770974e-06,0.00010963536229251945,0.016783967027191732,0.015643128356313336,0.017218693198800088,0.0002192577367791341,2.066535286676539e-05,female,32,93
0,0.0009647882257691486,5.166386340119333e-06,0.0001055944899939003,0.016179991993466834,0.015110087988897895,0.016535866185203967,0.0002117432446139626,1.9961314438398087e-05,female,42,93
0,0.0011629259182686783,8.0749515234896e-06,6.866274584600766e-05,0.006924142032325285,0.011874019875343488,0.013660191571081727,0.00017517439020080076,6.294772209666016e-06,male,21,94
0,0.0011629259182686783,8.0749515234896e-06,6.788796174874893e-05,0.0068667066134033075,0.011784042319322653,0.01345400578422368,0.00017423682142330058,6.18622221264347e-06,male,27,94
0,0.0011364384515836002,7.89103180332335e-06,6.675592777523275e-05,0.0067455915521044355,0.011590725810286714,0.013230558481977087,0.0001710342864349339,6.145808782636801e-06,male,32,94
0,0.0010985992134620592,7.628289345942996e-06,6.418167426568707e-05,0.006497246521497609,0.011187847820026705,0.012672370009602401,0.00016515106604213,5.931399197954804e-06,male,42,94
0,0.0011599356926735246,2.5418823245759285e-05,0.0002957580232147317,0.006049378291862984,0.006415170687741147,0.013909131718966367,0.00016322527117630032,1.3024392598100903e-05,female,21,94
0,0.0011599356926735246,2.5418823245759285e-05,0.0002925365464618879,0.0060150853546266005,0.006394498078691973,0.013704888662206097,0.00016243492344774745,1.2801842725423863e-05,female,27,94
0,0.0011335163330790084,2.4839869570964328e-05,0.0002873450724982106,0.005893580599952224,0.006265924160527399,0.013478090599604458,0.00015941002909941786,1.271850586429036e-05,female,32,94
0,0.0010957743908011277,2.401279289268583e-05,0.0002764224166912579,0.005681706313396365,0.006052348619026138,0.012939475197454002,0.00015394637189071247,1.2277831822829585e-05,female,42,94
0,0.0003480967113239497,9.605283362032443e-07,3.9926442072490577e-05,0.027532696171925625,0.01884937056550706,0.007508099681874368,9.961150024048463e-05,1.990111816685123e-05,male,21,95
0,0.0003480967113239497,9.605283362032443e-07,3.955047493209551e-05,0.027234422353985543,0.018707648178163207,0.007395039266928179,9.909752878911963e-05,1.9560526822144715e-05,male,27,95
0,0.0003401682612829487,9.386507927539295e-07,3.889170302247465e-05,0.026835053110836178,0.018399764632642854,0.0072723378621097874,9.725888203262646e-05,1.9433163051827067e-05,male,32,95
0,0.00032884190408151865,9.073971592549086e-07,3.746265857071258e-05,0.025856266868867654,0.017760381720701955,0.00696598389269748,9.39157588078908e-05,1.876273147887286e-05,male,42,95
0,0.0003444122036579736,1.0535711597865875e-05,8.32067953557379e-05,0.02117343183139808,0.01033872416650175,0.007786085232576034,0.00010228058863755004,1.3448363485700354e-05,female,21,95
0,0.0003444122036579736,1.0535711597865875e-05,8.253465196372704e-05,0.021036664491393416,0.010305383195047098,0.007671544423823122,0.00010176372411765116,1.322021617739258e-05,female,27,95
0,0.0003365676740735729,1.0295744197046803e-05,8.099727611147813e-05,0.02064143060173595,0.010098195892179753,0.007544450751150357,9.98883898003726e-05,1.3134507679788484e-05,female,32,95
0,0.00032536120323871473,9.95293362444813e-06,7.803469789834374e-05,0.019906663072929334,0.009753993823167762,0.007242662619206391,9.646239414345739e-05,1.2683571156089091e-05,female,42,95
0,0.0010990707345696915,1.2599905554654275e-05,0.0004163646243568797,0.021852567193617403,0.023491851861242904,0.02450123173650976,0.0002875184057318184,5.336191607968112e-06,male,21,96
0,0.0010990707345696915,1.2599905554654275e-05,0.00041188846708564296,0.021584045965266366,0.02332638459061291,0.024144094988210348,0.00028654905306594534,5.244210357039145e-06,male,27,96
