,psych,recur,ur,primary,am,sex,age,iter_num
0,0.003947650567587328,0.0026964037799061657,1.3988135284604742e-05,0.0013301029407465736,2.5198069983881434e-05,male,32,202
0,0.003815455337940978,0.002605795935290295,1.3519813520756989e-05,0.0012858153844509058,2.435906654379659e-05,male,42,202
0,0.007257083862783967,0.011381243252079154,4.10727730067147e-05,0.0013611042301535422,2.5785372391940826e-05,female,21,202
0,0.007206673022579195,0.011319864107694472,4.0882281022387136e-05,0.0013611042301535422,2.5785372391940826e-05,female,27,202
0,0.007086867260055044,0.011114730083329355,4.0114659176915576e-05,0.0013301029407465736,2.5198069983881434e-05,female,32,202
0,0.006843001016526894,0.01073299627552718,3.8742819402633123e-05,0.0012858153844509058,2.435906654379659e-05,female,42,202
0,0.00406950990369096,0.0009021212790519505,1.2857618695489688e-05,0.0003492733512910096,4.681756200611959e-06,male,21,203
0,0.004069130531443248,0.000901960219116926,1.2855906640107399e-05,0.0003492733512910096,4.681756200611959e-06,male,27,203
0,0.003976171635611685,0.0008812986129861799,1.2561838352833176e-05,0.0003413181014242947,4.575121840294333e-06,male,32,203
0,0.003843152505225243,0.0008516883328007885,1.2140744775421493e-05,0.0003299534587575589,4.422787039840582e-06,male,42,203
0,0.006748925788980454,0.0035451095217633936,4.0952391275466295e-05,0.0003492733512910096,4.681756200611959e-06,female,21,203
0,0.006706934093997794,0.003526394926696445,4.075345649254313e-05,0.0003492733512910096,4.681756200611959e-06,female,27,203
0,0.006591105830303073,0.0034621276606161314,3.99958632150003e-05,0.0003413181014242947,4.575121840294333e-06,female,32,203
0,0.006365065930290872,0.0033432753596926547,3.862613345499179e-05,0.0003299534587575589,4.422787039840582e-06,female,42,203
0,0.007072758354356285,0.002993596041954861,1.3035845537250828e-05,0.0007844484107265104,2.9184726736354513e-05,male,21,204
0,0.007070594548878642,0.002992707794157681,1.3032885236233563e-05,0.0007844484107265104,2.9184726736354513e-05,male,27,204
0,0.006908139212738093,0.002923946625217845,1.2734049323762983e-05,0.0007665813644952125,2.8519998687044923e-05,male,32,204
0,0.006674208963604662,0.0028250180816241865,1.2304813615917807e-05,0.0007410570127362154,2.7570387188031215e-05,male,42,204
0,0.010487282556265836,0.009083661464283469,3.3332464253526205e-05,0.0007844484107265104,2.9184726736354513e-05,female,21,204
0,0.010405866387913567,0.009037137480542723,3.31774118043873e-05,0.0007844484107265104,2.9184726736354513e-05,female,27,204
0,0.010240463898809976,0.00887111273042162,3.2554421439490375e-05,0.0007665813644952125,2.8519998687044923e-05,female,32,204
0,0.00988673581564666,0.008566698141054424,3.144035369235555e-05,0.0007410570127362154,2.7570387188031215e-05,female,42,204
0,0.004319338898838812,0.0012061055755540299,2.2244195421968286e-05,0.0013473328094245848,2.8572926922725315e-06,male,21,205
0,0.004318689535526646,0.0012058973478952675,2.2242495350292165e-05,0.0013473328094245848,2.8572926922725315e-06,male,27,205
0,0.004219848659708581,0.001178278525610876,2.1734641526223527e-05,0.0013166451857825926,2.7922133576329185e-06,male,32,205
0,0.0040782696277998545,0.001138701924392433,2.1008147010878202e-05,0.0012728057234368904,2.699242879576328e-06,male,42,205
0,0.00890563740757858,0.004955179829621333,5.285345736595829e-05,0.0013473328094245848,2.8572926922725315e-06,female,21,205
0,0.008833761126954966,0.004927759163357177,5.262958173707531e-05,0.0013473328094245848,2.8572926922725315e-06,female,27,205
0,0.008695775246323555,0.00483910012205121,5.1623365937080764e-05,0.0013166451857825926,2.7922133576329185e-06,female,32,205
0,0.008394974564890887,0.004672829280814484,4.986247815110147e-05,0.0012728057234368904,2.699242879576328e-06,female,42,205
0,0.008157383430322197,0.0018722427769013279,7.932899293444943e-06,0.0010565022810621629,1.352527469144957e-05,male,21,206
0,0.008154364680752754,0.0018716443191783912,7.931262595374633e-06,0.0010565022810621629,1.352527469144957e-05,male,27,206
0,0.007966667105184832,0.0018286140000624176,7.749519823025688e-06,0.0010324387800835235,1.321721528958358e-05,male,32,206
0,0.007695945084877273,0.0017666651202571779,7.488582775599413e-06,0.000998062350114039,1.2777130429775026e-05,male,42,206
0,0.012921024880939113,0.00554908343835021,1.7988543635210986e-05,0.0010565022810621629,1.352527469144957e-05,female,21,206
0,0.0128074402608341,0.005520081528914965,1.790922747403743e-05,0.0010565022810621629,1.352527469144957e-05,female,27,206
0,0.012615631078733064,0.00541923108145703,1.7569354747214762e-05,0.0010324387800835235,1.321721528958358e-05,female,32,206
0,0.01217777774110763,0.0052332525805318855,1.6969214053869745e-05,0.000998062350114039,1.2777130429775026e-05,female,42,206
0,0.0067846747233364785,0.0022825534066917294,1.2515180232709336e-05,0.0009971538205789843,1.4073375131632633e-05,male,21,207
0,0.006783597404065019,0.002282152785939693,1.2513864785875978e-05,0.0009971538205789843,1.4073375131632633e-05,male,27,207
0,0.0066283007186170185,0.0022298795451827285,1.2227877721124314e-05,0.0009744420741232806,1.3752831880261389e-05,male,32,207
0,0.006405821557729964,0.0021549704174250693,1.1818559482666316e-05,0.0009419967220437041,1.3294912949731043e-05,male,42,207
0,0.014393524308095762,0.008980888063498373,3.4509305769828285e-05,0.0009971538205789843,1.4073375131632633e-05,female,21,207
0,0.014274278731966156,0.008934082747799318,3.4355619511671054e-05,0.0009971538205789843,1.4073375131632633e-05,female,27,207
0,0.01405403894413355,0.00877068134451999,3.370474074137545e-05,0.0009744420741232806,1.3752831880261389e-05,female,32,207
0,0.013567404805205647,0.00846961189189382,3.255282022466028e-05,0.0009419967220437041,1.3294912949731043e-05,female,42,207
0,0.007336624300754019,0.005161761311198133,7.680136503543908e-05,0.002116800113760723,2.4570102997344977e-05,male,21,208
0,0.007334791494912451,0.005160219217571767,7.678848035401318e-05,0.002116800113760723,2.4570102997344977e-05,male,27,208
0,0.007166534565112757,0.005041650423672776,7.503084011155269e-05,0.0020685866621457825,2.4010480260962935e-05,male,32,208
0,0.0069245995046980134,0.004871051687555441,7.250977590104892e-05,0.0019997103026958675,2.3211019208988585e-05,male,42,208
0,0.01022882508686683,0.016287070094604953,0.00016975684905274182,0.002116800113760723,2.4570102997344977e-05,female,21,208
0,0.010159863236785627,0.016199253565577797,0.00016902311409586462,0.002116800113760723,2.4570102997344977e-05,female,27,208
0,0.009989109983160868,0.015905645516983827,0.00016580296535508108,0.0020685866621457825,2.4010480260962935e-05,female,32,208
0,0.00964570269139919,0.015359317534617101,0.00016014256410463288,0.0019997103026958675,2.3211019208988585e-05,female,42,208
0,0.007138527112163895,0.0006190393120217759,1.0046219552897972e-05,0.0009954423344925212,8.675271865374447e-06,male,21,209
0,0.007137324436818405,0.0006189231695422931,1.0044825413082394e-05,0.0009954423344925212,8.675271865374447e-06,male,27,209
0,0.006973879186234997,0.0006047410981313401,9.81501692755625e-06,0.0009727695698240364,8.47767890531711e-06,male,32,209
0,0.006739686289483757,0.0005844134277898736,9.48590802098302e-06,0.0009403799060119152,8.195403248092345e-06,male,42,209
0,0.015632736809843298,0.0024850352413753945,3.2445080266066944e-05,0.0009954423344925212,8.675271865374447e-06,female,21,209
0,0.015499615906626294,0.0024720359778609025,3.228904096916679e-05,0.0009954423344925212,8.675271865374447e-06,female,27,209
0,0.015263670822273319,0.0024268716482330937,3.168733066142221e-05,0.0009727695698240364,8.47767890531711e-06,female,32,209
0,0.014734586069510202,0.0023435666018501787,3.060226004462066e-05,0.0009403799060119152,8.195403248092345e-06,female,42,209
0,0.0062566941946234945,0.003224358219315217,3.8391930926432745e-06,0.0009271933841999772,1.2526530676320263e-05,male,21,210
0,0.006255921083169863,0.0032237738321694975,3.838637622458028e-06,0.0009271933841999772,1.2526530676320263e-05,male,27,210
0,0.006112866015044745,0.003149919005608458,3.7507994998449066e-06,0.0009060750967073528,1.2241219240091712e-05,male,32,210
0,0.005908051858189442,0.0030440721310301833,3.6249933110982304e-06,0.0008759061145750326,1.1833631474050921e-05,male,42,210
0,0.011716996371312589,0.012515807341704072,1.2670877709646197e-05,0.0009271933841999772,1.2526530676320263e-05,female,21,210
0,0.011631422741337667,0.012449578987283404,1.2607926502440316e-05,0.0009271933841999772,1.2526530676320263e-05,female,27,210
0,0.011441762866617092,0.012222769197900059,1.2374702017112584e-05,0.0009060750967073528,1.2241219240091712e-05,female,32,210
0,0.011047384441798236,0.011803051085552373,1.1950555736759709e-05,0.0008759061145750326,1.1833631474050921e-05,female,42,210
0,0.0034425665088601374,0.0009030851686758807,1.9490759326964846e-05,0.0013105048964681652,3.406354223048655e-06,male,21,211
0,0.003442292267390442,0.0009029213539982041,1.9488521092601317e-05,0.0013105048964681652,3.406354223048655e-06,male,27,211
0,0.003363687651025641,0.0008822358375096986,1.9042998934449707e-05,0.0012806560864618405,3.328769148554055e-06,male,32,211
0,0.0032512357962004466,0.0008525897970409926,1.8405236568686723e-05,0.001238014929309948,3.2179333278474823e-06,male,42,211
0,0.00537946873283128,0.003626613937235279,5.670290518783328e-05,0.0013105048964681652,3.406354223048655e-06,female,21,211
0,0.005349113681252026,0.0036074556923061155,5.644114206163748e-05,0.0013105048964681652,3.406354223048655e-06,female,27,211
0,0.005253977204447733,0.0035417183573031915,5.538006744036917e-05,0.0012806560864618405,3.328769148554055e-06,female,32,211
0,0.0050742822849856465,0.0034201244027380713,5.348600140325991e-05,0.001238014929309948,3.2179333278474823e-06,female,42,211
0,0.0064222930116650916,0.0036847461619067077,3.2324959111916364e-05,0.0005924306880922643,9.920931092777167e-06,male,21,212
0,0.00642019607412112,0.003683628582918033,3.231743039056799e-05,0.0005924306880922643,9.920931092777167e-06,male,27,212
0,0.006272598203293273,0.0035989775224729396,3.157629339338671e-05,0.0005789371474741107,9.694966284807186e-06,male,32,212
0,0.006059950112037262,0.0034771647970096805,3.0511580237316158e-05,0.0005596606608767485,9.372159416278646e-06,male,42,212
0,0.009731298404138049,0.011216428074225515,8.306314851690568e-05,0.0005924306880922643,9.920931092777167e-06,female,21,212
0,0.009652398234105141,0.011156988872848947,8.266272833285719e-05,0.0005924306880922643,9.920931092777167e-06,female,27,212
0,0.00950194428598205,0.010953826979328262,8.11232271502079e-05,0.0005789371474741107,9.694966284807186e-06,female,32,212
0,0.009173200465022381,0.010577705155557669,7.834532650858716e-05,0.0005596606608767485,9.372159416278646e-06,female,42,212
0,0.005331837176831722,0.0015536141272092625,1.5757485997597172e-05,0.0014428895979682645,1.6096397013720886e-05,male,21,213
0,0.005330157814255309,0.0015531066259399855,1.575394953404999e-05,0.0014428895979682645,1.6096397013720886e-05,male,27,213
0,0.0052076596584448,0.001517392579427835,1.539276209051317e-05,0.001410025518188076,1.5729776257443078e-05,male,32,213
0,0.005031225550261623,0.0014659674059013693,1.4873957086761211e-05,0.0013630768327878074,1.5206032319903352e-05,male,42,213
0,0.007981901713680364,0.004511463269542938,3.636891360018833e-05,0.0014428895979682645,1.6096397013720886e-05,female,21,213
0,0.007918713378287754,0.004487986181514322,3.620531624382021e-05,0.0014428895979682645,1.6096397013720886e-05,female,27,213
0,0.0077939278919180845,0.004405890768386404,3.552092564349364e-05,0.001410025518188076,1.5729776257443078e-05,female,32,213
0,0.007524516849678809,0.004254686752290976,3.4306823384568636e-05,0.0013630768327878074,1.5206032319903352e-05,female,42,213
0,0.003702163900586444,0.003993508213931983,2.2933662071440232e-05,0.0008141165781067125,8.18035708263731e-06,male,21,214
0,0.003701950119453712,0.003992239463815547,2.2928396094226443e-05,0.0008141165781067125,8.18035708263731e-06,male,27,214
0,0.003617492936553847,0.003900461127519121,2.240264283328007e-05,0.0007955737927051495,7.994036585093509e-06,male,32,214
0,0.003496656922249005,0.003768335789904368,2.1647360486879667e-05,0.0007690840992743454,7.727864445745223e-06,male,42,214
0,0.004039514396815155,0.011483265179170515,5.402007460046342e-05,0.0008141165781067125,8.18035708263731e-06,female,21,214
0,0.004031470586559156,0.011422269129010877,5.3766909058950674e-05,0.0008141165781067125,8.18035708263731e-06,female,27,214
0,0.00394672222882621,0.0112144605849551,5.275956969034072e-05,0.0007955737927051495,7.994036585093509e-06,female,32,214
0,0.003814050346222497,0.010829458036284332,5.0954714528886254e-05,0.0007690840992743454,7.727864445745223e-06,female,42,214
0,0.004585913223002206,0.0034498519347904905,1.6423336879495347e-05,0.0008532870540797522,8.061068228334183e-06,male,21,215
0,0.004585263005683319,0.003448786269858268,1.6419866527582158e-05,0.0008532870540797522,8.061068228334183e-06,male,27,215
0,0.0044804023003036896,0.0033695204294943923,1.604355208684753e-05,0.0008338520994857447,7.877464722048915e-06,male,32,215
0,0.004330045013096031,0.003255436957102436,1.5503203202704738e-05,0.000806087878637163,7.615173998784245e-06,male,42,215
0,0.005611967919126528,0.010911590511399498,4.072258701155291e-05,0.0008532870540797522,8.061068228334183e-06,female,21,215
0,0.005587502594841646,0.010851046587260363,4.052542492371926e-05,0.0008532870540797522,8.061068228334183e-06,female,27,215
0,0.005481756278478139,0.01065597456398434,3.977198612027347e-05,0.0008338520994857447,7.877464722048915e-06,female,32,215
0,0.005295400086906838,0.010289833473917317,3.8410808278282026e-05,0.000806087878637163,7.615173998784245e-06,female,42,215
0,0.007074754886913898,0.0024134793618614094,1.3659222691357778e-05,0.0008838837174600415,5.553260895719301e-06,male,21,216
0,0.007072796288572711,0.0024126890282097305,1.3656117827422589e-05,0.0008838837174600415,5.553260895719301e-06,male,27,216
0,0.006910424658618609,0.0023572072901222587,1.334300025736683e-05,0.0008637518757391511,5.426776645382963e-06,male,32,216
0,0.006676789550328839,0.002277317094492709,1.2893212219114598e-05,0.0008349921018521649,5.246084859188191e-06,male,42,216
0,0.01016545851388146,0.007097651305588819,3.2061218485678724e-05,0.0008838837174600415,5.553260895719301e-06,female,21,216
0,0.010091763547338414,0.00705975838320213,3.1912354309305326e-05,0.0008838837174600415,5.553260895719301e-06,female,27,216
0,0.009926724261273688,0.006931468854739429,3.1313207817089075e-05,0.0008637518757391511,5.426776645382963e-06,female,32,216
0,0.009584652492926865,0.00669344486985749,3.024218354760514e-05,0.0008349921018521649,5.246084859188191e-06,female,42,216
0,0.01070714104063394,0.0010560574068024789,2.0025671448851278e-05,0.001064694214427197,1.5198276776159296e-05,male,21,217
0,0.01070524209309859,0.0010558693696809498,2.0023033708013267e-05,0.001064694214427197,1.5198276776159296e-05,male,27,217
0,0.010460021596621277,0.0010316824685441025,1.9565044379120028e-05,0.0010404441292829769,1.4852112120737012e-05,male,32,217
0,0.0101086018490571,0.000997020358091082,1.8909239348161372e-05,0.001005801150505519,1.4357591184419466e-05,male,42,217
0,0.024118955484683513,0.004309986733038176,6.567103231176619e-05,0.001064694214427197,1.5198276776159296e-05,female,21,217
0,0.023908766083183514,0.004287049726785657,6.53492773433747e-05,0.001064694214427197,1.5198276776159296e-05,female,27,217
0,0.02354907298097249,0.004209093108454887,6.413701897580728e-05,0.0010404441292829769,1.4852112120737012e-05,female,32,217
0,0.022732037832487246,0.004064584982518017,6.194031968642476e-05,0.001005801150505519,1.4357591184419466e-05,female,42,217
0,0.004379373454146968,0.0025197894258271866,2.1798707175954125e-05,0.000600413695600667,7.4866969680507125e-06,male,21,218
0,0.004378863557143237,0.002519338816635235,2.179601034200415e-05,0.000600413695600667,7.4866969680507125e-06,male,27,218
0,0.004278754340657033,0.0024616266536083356,2.1297595371587893e-05,0.0005867383294318883,7.316175670513765e-06,male,32,218
0,0.004135444530961099,0.002378918555069214,2.058400504550925e-05,0.0005672020920479187,7.0725738168895554e-06,male,42,218
0,0.007980654622963632,0.010529683953992501,6.97368226985593e-05,0.000600413695600667,7.4866969680507125e-06,female,21,218
0,0.007924215493369007,0.010471932220403844,6.939118652736267e-05,0.000600413695600667,7.4866969680507125e-06,female,27,218
0,0.007793368598465468,0.010283012341714907,6.810751145036865e-05,0.0005867383294318883,7.316175670513765e-06,female,32,218
0,0.007525033798135846,0.009929684516222514,6.577429933179763e-05,0.0005672020920479187,7.0725738168895554e-06,female,42,218
0,0.009345448023977593,0.004802294648596645,2.548355027514909e-05,0.0010900759846938961,4.255204125075819e-06,male,21,219
0,0.009342167829473605,0.004800879240000774,2.54790080304416e-05,0.0010900759846938961,4.255204125075819e-06,male,27,219
0,0.009127245631629673,0.004690580872788886,2.4895632326577192e-05,0.0010652477898147508,4.158285159103376e-06,male,32,219
0,0.008817407620162138,0.004531894351519926,2.4058652489551575e-05,0.0010297789399874005,4.019829493428457e-06,male,42,219
0,0.014521654312648843,0.015263560626254833,5.905522008081082e-05,0.0010900759846938961,4.255204125075819e-06,female,21,219
0,0.014398232465942103,0.015179681904179364,5.8786041496951806e-05,0.0010900759846938961,4.255204125075819e-06,female,27,219
0,0.014178842567534676,0.014906031862629683,5.76784473586472e-05,0.0010652477898147508,4.158285159103376e-06,female,32,219
0,0.013687398491735267,0.014393918360203716,5.570727076788691e-05,0.0010297789399874005,4.019829493428457e-06,female,42,219
0,0.009009948663704914,0.003740474536984115,1.1279973254133811e-05,0.0008204795584028268,3.105748357520013e-06,male,21,220
0,0.009008263903285177,0.003739800389916863,1.1278785596625888e-05,0.0008204795584028268,3.105748357520013e-06,male,27,220
0,0.008801851735364758,0.003654126460340997,1.1021023061820982e-05,0.0008017918461181636,3.035010054366087e-06,male,32,220
0,0.008505997065018886,0.0035313429331655585,1.0652099924552762e-05,0.0007750951142829307,2.9339553355747627e-06,male,42,220
0,0.02090901049219614,0.015025583327056065,3.116116065865742e-05,0.0008204795584028268,3.105748357520013e-06,female,21,220
0,0.02072252888714742,0.014945801557644888,3.1020607622028875e-05,0.0008204795584028268,3.105748357520013e-06,female,27,220
0,0.020414555769440804,0.014673798840827923,3.0434586174801532e-05,0.0008017918461181636,3.035010054366087e-06,female,32,220
0,0.019705603641851505,0.01416993951547094,2.939431467041426e-05,0.0007750951142829307,2.9339553355747627e-06,female,42,220
0,0.009983533240350784,0.0018068364526428516,2.87486001564217e-05,0.0008462928614733093,2.1002265009457768e-05,male,21,221
0,0.009979889523449047,0.001806284491156908,2.8743625034440206e-05,0.0008462928614733093,2.1002265009457768e-05,male,27,221
0,0.009750205089593504,0.0017647737934709568,2.8085611217876645e-05,0.0008270172106154571,2.052390539427489e-05,male,32,221
0,0.009418967165724367,0.0017050334765942696,2.7141631653831413e-05,0.0007994805665328115,1.9840534515442205e-05,male,42,221
0,0.015733384451299296,0.005633800756360929,6.324306166270698e-05,0.0008462928614733093,2.1002265009457768e-05,female,21,221
0,0.015596284572514055,0.0056018330043775535,6.295491933821189e-05,0.0008462928614733093,2.1002265009457768e-05,female,27,221
0,0.015361637312205585,0.005501766919645051,6.176911472346908e-05,0.0008270172106154571,2.052390539427489e-05,female,32,221
0,0.014828667117503355,0.0053126352188840875,5.965886190563236e-05,0.0007994805665328115,1.9840534515442205e-05,female,42,221
0,0.005338486365959613,0.0036815782705675293,3.036433292314328e-05,0.0010914133670511582,1.0323923615287886e-05,male,21,222
0,0.005336806636323159,0.0036804618450763608,3.0357234440009195e-05,0.0010914133670511582,1.0323923615287886e-05,male,27,222
0,0.005214156803704591,0.0035958844036049057,2.966103751703425e-05,0.0010665547111855676,1.0088780018844236e-05,male,32,222
0,0.005037505700336678,0.003474175325418617,2.8660848785618532e-05,0.0010310423456632955,9.752860595353309e-06,male,42,222
0,0.007989130130197064,0.011695186150400272,8.131664530591293e-05,0.0010914133670511582,1.0323923615287886e-05,female,21,222
0,0.007925927983663629,0.011632023028928027,8.091504004339142e-05,0.0010914133670511582,1.0323923615287886e-05,female,27,222
0,0.007800990320541658,0.011421361916328398,7.941717492127029e-05,0.0010665547111855676,1.0088780018844236e-05,female,32,222
0,0.0075313419610515304,0.0110291605567698,7.669713572745616e-05,0.0010310423456632955,9.752860595353309e-06,female,42,222
0,0.007538526456919507,0.0008489976374789085,6.384828304714672e-06,0.0005384114493375086,4.761694806763925e-06,male,21,223
0,0.007535790069132718,0.0008487445679454846,6.383356210255603e-06,0.0005384114493375086,4.761694806763925e-06,male,27,223
0,0.007362365684521808,0.0008292429275988156,6.236975490051484e-06,0.0005261482818363287,4.653239718974291e-06,male,32,223
0,0.007112275505594914,0.0008011841596090919,6.026700962034089e-06,0.0005086294711203578,4.498303879274813e-06,male,42,223
0,0.01185659590462985,0.0027361034253905064,1.736204052174191e-05,0.0005384114493375086,4.761694806763925e-06,female,21,223
0,0.011753635536413698,0.002721260300545488,1.727569871068323e-05,0.0005384114493375086,4.761694806763925e-06,female,27,223
0,0.011576484128529584,0.0026720242528768872,1.6956354237513476e-05,0.0005261482818363287,4.653239718974291e-06,female,32,223
0,0.011174895428450888,0.002580240831685934,1.6375396175945746e-05,0.0005086294711203578,4.498303879274813e-06,female,42,223
0,0.0065701683468159765,0.005327638623461459,7.381291586720349e-06,0.001441026972726308,1.2038476790969735e-05,male,21,224
0,0.006567732354012344,0.0053260313055518965,7.380096787210287e-06,0.001441026972726308,1.2038476790969735e-05,male,27,224
0,0.006416552950512255,0.005203643855517423,7.211201616811607e-06,0.001408205317165297,1.1764281549526824e-05,male,32,224
0,0.006198498312533374,0.005027532329598336,6.968977029344518e-06,0.0013613172377924232,1.1372574061751235e-05,male,42,224
0,0.0104142090748854,0.01669873941868562,1.5833997537535893e-05,0.001441026972726308,1.2038476790969735e-05,female,21,224
0,0.01032255148262278,0.016607111452199994,1.576588590335712e-05,0.001441026972726308,1.2038476790969735e-05,female,27,224
0,0.010168054200744365,0.016307597816297047,1.5465324011125803e-05,0.001408205317165297,1.1764281549526824e-05,female,32,224
0,0.009815132235455912,0.01574733913210232,1.4937543695218675e-05,0.0013613172377924232,1.1372574061751235e-05,female,42,224
0,0.006438301049200186,0.001348616764412068,1.0920737606307505e-05,0.0007108827163886626,8.102654312673837e-06,male,21,225
0,0.006437412350552727,0.0013483617124763147,1.0919469089694431e-05,0.0007108827163886626,8.102654312673837e-06,male,27,225
0,0.0062901388175021535,0.001317463721904094,1.0669831290361606e-05,0.0006946912445403308,7.918103617916621e-06,male,32,225
0,0.006079231036905186,0.0012731753535539787,1.0312467876571459e-05,0.0006715605704712851,7.654459768263461e-06,male,42,225
0,0.012714968063177505,0.00529223986488287,3.0534591560691304e-05,0.0007108827163886626,8.102654312673837e-06,female,21,225
0,0.01261660039722251,0.005266212240995759,3.0405141559842967e-05,0.0007108827163886626,8.102654312673837e-06,female,27,225
0,0.012415754215116119,0.0051684653404315654,2.9823026562718156e-05,0.0006946912445403308,7.918103617916621e-06,female,32,225
0,0.011986940584393275,0.0049912035017516485,2.8804311351251154e-05,0.0006715605704712851,7.654459768263461e-06,female,42,225
0,0.010846669937955774,0.003305855759814965,2.8394233085642854e-05,0.0010179215260847489,1.1543329117168126e-05,male,21,226
0,0.010842813558225676,0.0033048191812405287,2.838753105959651e-05,0.0010179215260847489,1.1543329117168126e-05,male,27,226
0,0.010593335954851745,0.0032288500114933173,2.7736455763083574e-05,0.0009947367624754432,1.1280411642699003e-05,male,32,226
0,0.0102336401353927,0.00311950563463872,2.6801065916588183e-05,0.0009616156716050067,1.0904815250600256e-05,male,42,226
0,0.01693210694060051,0.010559072724471725,7.529009820933061e-05,0.0010179215260847489,1.1543329117168126e-05,female,21,226
0,0.016787005329305042,0.010503498288500024,7.493078023134189e-05,0.0010179215260847489,1.1543329117168126e-05,female,27,226
0,0.016532275247801445,0.010311887199968285,7.35320190662841e-05,0.0009947367624754432,1.1280411642699003e-05,female,32,226
0,0.015959073203482582,0.009957848832476067,7.101455378520093e-05,0.0009616156716050067,1.0904815250600256e-05,female,42,226
0,0.011155061343540593,0.003483355175855603,4.9353190834176515e-06,0.00038589164241218364,5.209634604280539e-06,male,21,227
0,0.011151137334736154,0.0034822588461426328,4.9340007040975525e-06,0.00038589164241218364,5.209634604280539e-06,male,27,227
0,0.010894593058788711,0.003402208120591335,4.820735043043482e-06,0.0003771023533767652,5.090976983141829e-06,male,32,227
0,0.010524744134187749,0.003286985611212002,4.6578875651993115e-06,0.00036454622618331013,4.921466095800814e-06,male,42,227
0,0.017347218249366123,0.011173477491900211,1.4182991668194692e-05,0.00038589164241218364,5.209634604280539e-06,female,21,227
0,0.01719957200078296,0.01111495560670782,1.4112616814445745e-05,0.00038589164241218364,5.209634604280539e-06,female,27,227
0,0.01693768313434692,0.010911941951043547,1.3851483425023148e-05,0.0003771023533767652,5.090976983141829e-06,female,32,227
0,0.016350583740448867,0.01053735480995197,1.3376739842595328e-05,0.00036454622618331013,4.921466095800814e-06,female,42,227
0,0.008812194991056689,0.0011762661366464882,7.78737145130937e-06,0.0005765131406076499,1.2375995178706577e-05,male,21,228
0,0.008809016911778315,0.0011759313439097972,7.786035352178776e-06,0.0005765131406076499,1.2375995178706577e-05,male,27,228
0,0.008606304673149327,0.0011489225086032877,7.607797619596427e-06,0.0005633821471664779,1.209411242517855e-05,male,32,228
0,0.008313996823057852,0.0011100750130355389,7.352120923998515e-06,0.0005446235851076606,1.1691422777281376e-05,male,42,228
0,0.013827261605739966,0.003819253022592044,1.8335068857700696e-05,0.0005765131406076499,1.2375995178706577e-05,female,21,228
0,0.013707681985372783,0.0037981845477505754,1.8250988267432285e-05,0.0005765131406076499,1.2375995178706577e-05,female,27,228
0,0.0135006411294726,0.0037297916865266616,1.7907594141090957e-05,0.0005633821471664779,1.209411242517855e-05,female,32,228
0,0.013032380765230346,0.0036016496939333675,1.7295558759156094e-05,0.0005446235851076606,1.1691422777281376e-05,female,42,228
0,0.004040209733547097,0.0013367010960723014,3.096872275106487e-05,0.0016327802143711347,1.934674778434286e-05,male,21,229
0,0.004039748383294433,0.0013364684845505598,3.096642524850608e-05,0.0016327802143711347,1.934674778434286e-05,male,27,229
0,0.003947398628975105,0.0013058578279221658,3.0259432333568203e-05,0.0015955910771674538,1.8906095177541123e-05,male,32,229
0,0.003815202008323508,0.0012619929918166427,2.924810583473649e-05,0.0015424637383050523,1.8276591453538644e-05,male,42,229
0,0.007298616754942686,0.00524728205155587,6.959350661506298e-05,0.0016327802143711347,1.934674778434286e-05,female,21,229
0,0.007247551134811445,0.005220214684015033,6.932616239359474e-05,0.0016327802143711347,1.934674778434286e-05,female,27,229
0,0.007127390203724333,0.005124501511588357,6.797615233354823e-05,0.0015955910771674538,1.8906095177541123e-05,female,32,229
0,0.0068820720887394875,0.004948653472350535,6.566122855525993e-05,0.0015424637383050523,1.8276591453538644e-05,female,42,229
0,0.005722550224224611,0.0005328879687883923,1.7913280731211758e-05,0.0009592031621757597,1.4450317620002482e-05,male,21,230
0,0.005721165965594697,0.0005327278708268222,1.7909198611520467e-05,0.0009592031621757597,1.4450317620002482e-05,male,27,230
0,0.0055899544771440745,0.0005204865126721989,1.7498543803433362e-05,0.0009373558016489798,1.4121188910653184e-05,male,32,230
0,0.0054013252207743105,0.0005028727988691312,1.6908679863426547e-05,0.000906145286610723,1.3651005040154189e-05,male,42,230
0,0.007906935393029118,0.0017379406712173325,4.8639276973655484e-05,0.0009592031621757597,1.4450317620002482e-05,female,21,230
0,0.00785485075103123,0.0017284664690170185,4.839770720610901e-05,0.0009592031621757597,1.4450317620002482e-05,female,27,230
0,0.007721753870402375,0.0016972344317877086,4.7502834958640104e-05,0.0009373558016489798,1.4121188910653184e-05,female,32,230
0,0.007456485938646022,0.0016389285364101524,4.587541654849733e-05,0.000906145286610723,1.3651005040154189e-05,female,42,230
0,0.00600055132391226,0.0012543968953421208,1.593670410975429e-05,0.0006555566560597291,5.681734163078014e-06,male,21,231
0,0.005999491514123589,0.0012541689984779888,1.5934449793753425e-05,0.0006555566560597291,5.681734163078014e-06,male,27,231
0,0.005862066906464926,0.001225436297530077,1.5569865412293113e-05,0.0006406253222449197,5.552323732031768e-06,male,32,231
0,0.0056651294717861385,0.0011842569981048601,1.5047719085973258e-05,0.0006192948453666205,5.367451687679988e-06,male,42,231
0,0.013485735599421515,0.004932678317430961,5.2321621897437365e-05,0.0006555566560597291,5.681734163078014e-06,female,21,231
